6285,41086,Sparta,KY,Gallatin
3981,15775,Spangler,PA,Cambria
3007,28385,Salemburg,NC,Sampson
6030,30125,Cedartown,GA,Polk
7995,34141,Ochopee,FL,Collier
4942,66083,Spring Hill,KS,Johnson
4534,34952,Port Saint Lucie,FL,St. Lucie
5776,85356,Wellton,AZ,Yuma
6717,41539,Kimper,KY,Pike
1041,83686,Nampa,ID,Canyon
4772,96780,Papaaloa,HI,Hawaii
4499,14061,Farnham,NY,Erie
6961,50222,Peru,IA,Madison
7052,76908,Goodfellow Afb,TX,Tom Green
3439,59642,Ringling,MT,Meagher
1499,31903,Columbus,GA,Muscogee
8576,37374,Sequatchie,TN,Marion
4849,91709,Chino Hills,CA,San Bernardino
290,33401,West Palm Beach,FL,Palm Beach
4792,85335,El Mirage,AZ,Maricopa
4761,95130,San Jose,CA,Santa Clara
247,59479,Stanford,MT,Judith Basin
4960,23701,Portsmouth,VA,Portsmouth
6031,16938,Morris,PA,Tioga
31,75856,Pennington,TX,Trinity
7579,17551,Millersville,PA,Lancaster
5791,16029,East Butler,PA,Butler
75,6279,Willington,CT,Tolland
4284,57779,Saint Onge,SD,Lawrence
5228,77502,Pasadena,TX,Harris
5082,12407,Ashland,NY,Greene
7849,28643,Lansing,NC,Ashe
6256,77458,Midfield,TX,Matagorda
5028,62832,Du Quoin,IL,Perry
554,33950,Punta Gorda,FL,Charlotte
7600,98925,Easton,WA,Kittitas
4335,80447,Grand Lake,CO,Grand
280,49801,Iron Mountain,MI,Dickinson
6996,72827,Bluffton,AR,Yell
4220,32132,Edgewater,FL,Volusia
4160,58735,Douglas,ND,Ward
1712,68457,Verdon,NE,Richardson
60,32759,Oak Hill,FL,Volusia
5182,11530,Garden City,NY,Nassau
5220,94518,Concord,CA,Contra Costa
7429,15801,Du Bois,PA,Clearfield
5399,25090,Glen Ferris,WV,Fayette
4378,61278,Rapids City,IL,Rock Island
899,35061,Dolomite,AL,Jefferson
2632,1341,Conway,MA,Franklin
4138,13081,King Ferry,NY,Cayuga
4524,80824,Kirk,CO,Yuma
4083,62914,Cairo,IL,Alexander
38,7011,Clifton,NJ,Passaic
3533,37807,Maynardville,TN,Union
4656,56211,Beardsley,MN,Big Stone
2766,95004,Aromas,CA,Monterey
3134,30625,Buckhead,GA,Morgan
359,56723,Fisher,MN,Polk
6039,52752,Grandview,IA,Louisa
1574,30751,Tennga,GA,Murray
4765,25517,Genoa,WV,Wayne
5153,37345,Huntland,TN,Franklin
1747,72650,Marshall,AR,Searcy
6194,56271,Murdock,MN,Swift
4475,75480,Scroggins,TX,Franklin
3691,70087,Saint Rose,LA,St. Charles
7659,26425,Rowlesburg,WV,Preston
655,60630,Chicago,IL,Cook
6562,72945,Midland,AR,Sebastian
2329,30339,Atlanta,GA,Cobb
3676,27262,High Point,NC,Guilford
4880,88345,Ruidoso,NM,Lincoln
6960,21102,Manchester,MD,Carroll
1431,68337,Dawson,NE,Richardson
8476,12932,Elizabethtown,NY,Essex
3832,13651,Henderson Harbor,NY,Jefferson
7695,29316,Boiling Springs,SC,Spartanburg
6293,98271,Marysville,WA,Snohomish
8203,950,Toa Baja,PR,Dorado
52,16020,Boyers,PA,Butler
6585,83250,Mccammon,ID,Bannock
541,41562,Shelbiana,KY,Pike
4531,96816,Honolulu,HI,Honolulu
5905,3245,Holderness,NH,Grafton
3322,24328,Fancy Gap,VA,Carroll
3377,37183,Wartrace,TN,Bedford
6364,8042,Juliustown,NJ,Burlington
3813,68370,Hebron,NE,Thayer
7212,66751,La Harpe,KS,Allen
3554,5454,Fairfax,VT,Franklin
3658,12432,Glasco,NY,Ulster
7196,7803,Mine Hill,NJ,Morris
5174,28212,Charlotte,NC,Mecklenburg
2880,7936,East Hanover,NJ,Morris
3292,22660,Toms Brook,VA,Shenandoah
7343,34429,Crystal River,FL,Citrus
6307,90061,Los Angeles,CA,Los Angeles
125,45166,Reesville,OH,Clinton
8443,72169,Tupelo,AR,Jackson
5741,41033,De Mossville,KY,Pendleton
5383,25186,Smithers,WV,Fayette
7610,37616,Afton,TN,Greene
6433,46118,Clayton,IN,Hendricks
39,23112,Midlothian,VA,Chesterfield
3119,22849,Shenandoah,VA,Page
2079,50654,Masonville,IA,Delaware
194,37391,Turtletown,TN,Polk
1265,91748,Rowland Heights,CA,Los Angeles
6773,46760,Kimmell,IN,Noble
5566,15954,Seward,PA,Indiana
3588,34212,Bradenton,FL,Manatee
8322,31023,Eastman,GA,Dodge
5396,56089,Twin Lakes,MN,Freeborn
6481,57702,Rapid City,SD,Pennington
1197,89084,North Las Vegas,NV,Clark
8091,19074,Norwood,PA,Delaware
7107,7041,Millburn,NJ,Essex
1783,44041,Geneva,OH,Ashtabula
8053,15451,Lake Lynn,PA,Fayette
5784,71422,Dodson,LA,Winn
4618,4635,Frenchboro,ME,Hancock
1295,99693,Whittier,AK,Valdez-Cordova
3969,38913,Banner,MS,Calhoun
2952,76180,North Richland Hills,TX,Tarrant
6776,7676,Township Of Washington,NJ,Bergen
5988,19107,Philadelphia,PA,Philadelphia
1647,58707,Minot,ND,Ward
6687,26717,Elk Garden,WV,Mineral
1056,50044,Bussey,IA,Marion
5245,13350,Herkimer,NY,Herkimer
3138,93210,Coalinga,CA,Fresno
6452,41257,Stambaugh,KY,Johnson
8210,36863,Lanett,AL,Chambers
7149,35094,Leeds,AL,Shelby
4912,75007,Carrollton,TX,Denton
3950,30116,Carrollton,GA,Carroll
6181,40115,Custer,KY,Breckinridge
2191,63736,Benton,MO,Scott
869,96816,Honolulu,HI,Honolulu
8459,54424,Deerbrook,WI,Langlade
6578,92282,Whitewater,CA,Riverside
4452,46723,Churubusco,IN,Whitley
3528,36535,Foley,AL,Baldwin
1112,33426,Boynton Beach,FL,Palm Beach
3428,36613,Eight Mile,AL,Mobile
2964,29401,Charleston,SC,Charleston
4143,88352,Tularosa,NM,Otero
6590,70523,Charenton,LA,St. Mary
7668,54227,Maribel,WI,Manitowoc
6726,38947,North Carrollton,MS,Carroll
5164,3055,Milford,NH,Hillsborough
3954,85324,Black Canyon City,AZ,Yavapai
4484,61751,Lawndale,IL,Logan
6854,71270,Ruston,LA,Lincoln
2287,57117,Sioux Falls,SD,Minnehaha
3512,64451,Forest City,MO,Holt
1051,15077,Shippingport,PA,Beaver
6534,73950,Turpin,OK,Beaver
2252,94929,Dillon Beach,CA,Marin
7660,39330,Enterprise,MS,Clarke
5195,45760,Middleport,OH,Meigs
7221,71671,Warren,AR,Bradley
3820,37166,Smithville,TN,DeKalb
6667,47577,Saint Meinrad,IN,Spencer
7058,81248,Sargents,CO,Saguache
4941,95837,Sacramento,CA,Sacramento
5995,10475,Bronx,NY,Bronx
437,29916,Early Branch,SC,Hampton
3236,80816,Florissant,CO,Teller
1064,47665,Owensville,IN,Gibson
3093,83250,Mccammon,ID,Bannock
8482,11782,Sayville,NY,Suffolk
4388,59730,Gallatin Gateway,MT,Gallatin
1406,53536,Evansville,WI,Rock
2949,23505,Norfolk,VA,Norfolk
402,67526,Ellinwood,KS,Barton
8447,23062,Gloucester Point,VA,Gloucester
8225,77363,Plantersville,TX,Grimes
1745,63763,Mc Gee,MO,Wayne
4270,76802,Early,TX,Brown
7159,40212,Louisville,KY,Jefferson
7468,56568,Nielsville,MN,Polk
4728,55732,Embarrass,MN,St. Louis
1378,98530,Bucoda,WA,Thurston
1785,44234,Hiram,OH,Portage
4196,6160,Hartford,CT,Hartford
8426,21902,Perry Point,MD,Cecil
1841,7932,Florham Park,NJ,Morris
7719,98558,Mckenna,WA,Pierce
6110,1550,Southbridge,MA,Worcester
2872,27007,Ararat,NC,Surry
1556,23608,Newport News,VA,Newport News
3361,58483,Streeter,ND,Stutsman
117,7012,Clifton,NJ,Passaic
6170,31707,Albany,GA,Dougherty
215,58772,Portal,ND,Burke
8354,93036,Oxnard,CA,Ventura
4966,98816,Chelan,WA,Chelan
7057,10537,Lake Peekskill,NY,Putnam
5711,60805,Evergreen Park,IL,Cook
4641,78640,Kyle,TX,Hays
5386,70531,Egan,LA,Acadia
5133,72827,Bluffton,AR,Yell
3040,42445,Princeton,KY,Caldwell
5329,42533,Ferguson,KY,Pulaski
2894,3225,Center Barnstead,NH,Belknap
8396,46563,Plymouth,IN,Marshall
2201,37714,Caryville,TN,Campbell
4458,31547,Kings Bay,GA,Camden
6639,4979,Solon,ME,Somerset
5834,52302,Marion,IA,Linn
3521,25547,Pecks Mill,WV,Logan
4412,84027,Fruitland,UT,Duchesne
3160,16848,Lamar,PA,Clinton
4795,49344,Shelbyville,MI,Allegan
3804,16218,Cowansville,PA,Armstrong
7802,58788,Towner,ND,McHenry
8163,16691,Wells Tannery,PA,Fulton
3164,38551,Celina,TN,Clay
7486,60586,Plainfield,IL,Will
8075,20607,Accokeek,MD,Prince George's
5593,38921,Charleston,MS,Tallahatchie
2459,17731,Eagles Mere,PA,Sullivan
7526,46301,Beverly Shores,IN,Porter
922,68748,Madison,NE,Madison
2016,42440,Mortons Gap,KY,Hopkins
1153,23084,Kents Store,VA,Fluvanna
4034,88112,Broadview,NM,Curry
4542,63945,Harviell,MO,Butler
6018,99201,Spokane,WA,Spokane
3031,35186,Wilsonville,AL,Shelby
7755,82649,Shoshoni,WY,Fremont
3201,30269,Peachtree City,GA,Fayette
4827,83858,Rathdrum,ID,Kootenai
212,73017,Cement,OK,Caddo
3795,34652,New Port Richey,FL,Pasco
3555,8012,Blackwood,NJ,Camden
8262,30072,Pine Lake,GA,DeKalb
3547,92592,Temecula,CA,Riverside
3605,40291,Louisville,KY,Jefferson
2396,17268,Waynesboro,PA,Franklin
818,18843,South Montrose,PA,Susquehanna
3095,6447,Marlborough,CT,Hartford
7225,53947,Marquette,WI,Green Lake
7296,59722,Deer Lodge,MT,Powell
4654,1854,Lowell,MA,Middlesex
2628,43056,Heath,OH,Licking
7624,3034,Candia,NH,Rockingham
4775,33598,Wimauma,FL,Hillsborough
4097,50131,Johnston,IA,Polk
1576,82420,Cowley,WY,Big Horn
4981,99561,Chefornak,AK,Bethel
1198,64448,Faucett,MO,Buchanan
600,44470,Southington,OH,Trumbull
3174,23032,Church View,VA,Middlesex
3401,32096,White Springs,FL,Hamilton
7034,71701,Camden,AR,Ouachita
1497,15224,Pittsburgh,PA,Allegheny
574,38855,Mantachie,MS,Itawamba
4319,48617,Clare,MI,Clare
2513,42539,Liberty,KY,Casey
2512,67124,Pratt,KS,Pratt
3564,73858,Shattuck,OK,Ellis
6217,18224,Freeland,PA,Luzerne
5487,38370,Saltillo,TN,Hardin
6866,13157,Sylvan Beach,NY,Oneida
50,40111,Cloverport,KY,Breckinridge
4103,77401,Bellaire,TX,Harris
3655,59823,Bonner,MT,Missoula
1701,86046,Williams,AZ,Coconino
122,76435,Carbon,TX,Eastland
6879,70817,Baton Rouge,LA,East Baton Rouge
7367,78677,Wrightsboro,TX,Gonzales
243,80478,Tabernash,CO,Grand
1605,64479,Ravenwood,MO,Nodaway
4746,60952,Melvin,IL,Ford
2406,50124,Huxley,IA,Story
2184,38060,Oakland,TN,Fayette
1377,52650,Sperry,IA,Des Moines
63,74346,Jay,OK,Delaware
3961,17047,Loysville,PA,Perry
6774,28512,Atlantic Beach,NC,Carteret
6075,20184,Upperville,VA,Fauquier
6141,17260,Shirleysburg,PA,Huntingdon
4277,50533,Eagle Grove,IA,Wright
3097,1841,Lawrence,MA,Essex
5338,41537,Jenkins,KY,Letcher
2250,55346,Eden Prairie,MN,Hennepin
7227,80828,Limon,CO,Lincoln
1305,83404,Idaho Falls,ID,Bonneville
6783,32962,Vero Beach,FL,Indian River
4164,98195,Seattle,WA,King
5320,27932,Edenton,NC,Chowan
1882,94020,La Honda,CA,San Mateo
329,95818,Sacramento,CA,Sacramento
2702,13477,Vernon Center,NY,Oneida
4632,83301,Twin Falls,ID,Twin Falls
1186,85035,Phoenix,AZ,Maricopa
2701,5753,Middlebury,VT,Addison
1203,65617,Brighton,MO,Polk
2867,21084,Jarrettsville,MD,Harford
428,29115,Orangeburg,SC,Orangeburg
7868,3261,Northwood,NH,Rockingham
1083,13739,Bloomville,NY,Delaware
1953,44303,Akron,OH,Summit
3317,35984,Mentone,AL,DeKalb
6964,79255,Quitaque,TX,Briscoe
6719,81149,Saguache,CO,Saguache
1204,12455,Margaretville,NY,Delaware
470,41840,Neon,KY,Letcher
6520,31763,Leesburg,GA,Lee
7814,48336,Farmington,MI,Oakland
5096,73625,Butler,OK,Custer
3697,72377,Rivervale,AR,Poinsett
8280,29613,Greenville,SC,Greenville
7921,18628,Lopez,PA,Sullivan
159,44044,Grafton,OH,Lorain
2585,61423,Cameron,IL,Warren
3147,94117,San Francisco,CA,San Francisco
4148,6777,New Preston Marble Dale,CT,Litchfield
3621,48116,Brighton,MI,Livingston
6443,23306,Belle Haven,VA,Accomack
3431,22643,Markham,VA,Fauquier
6538,17501,Akron,PA,Lancaster
5712,63556,Milan,MO,Sullivan
6843,17870,Selinsgrove,PA,Snyder
656,68731,Dakota City,NE,Dakota
2536,80807,Burlington,CO,Kit Carson
2680,99029,Reardan,WA,Lincoln
2602,25515,Gallipolis Ferry,WV,Mason
3125,63879,Wardell,MO,Pemiscot
2754,31211,Macon,GA,Bibb
190,67138,Sharon,KS,Barber
3384,77057,Houston,TX,Harris
5862,66527,Powhattan,KS,Brown
896,37324,Decherd,TN,Franklin
2667,30756,Varnell,GA,Whitfield
8364,51244,Matlock,IA,Sioux
8237,48371,Oxford,MI,Oakland
1400,71201,Monroe,LA,Ouachita
2403,4781,Wallagrass,ME,Aroostook
6873,4554,New Harbor,ME,Lincoln
2637,38261,Union City,TN,Obion
5409,57716,Batesland,SD,Oglala Lakota
2734,61611,East Peoria,IL,Tazewell
815,52338,Swisher,IA,Johnson
2504,63760,Leopold,MO,Bollinger
4745,10039,New York,NY,New York
7478,61603,Peoria,IL,Peoria
1827,79547,Rule,TX,Haskell
4779,26801,Baker,WV,Hardy
5985,21144,Severn,MD,Anne Arundel
6409,94502,Alameda,CA,Alameda
1052,13734,Barton,NY,Tioga
6454,79545,Roscoe,TX,Nolan
8575,87508,Santa Fe,NM,Santa Fe
747,69041,Parks,NE,Dundy
2392,28018,Bostic,NC,Rutherford
447,37843,Parrottsville,TN,Cocke
6455,58625,Dodge,ND,Dunn
512,97116,Forest Grove,OR,Washington
7170,45688,Waterloo,OH,Lawrence
5438,61732,Danvers,IL,McLean
3270,45872,North Baltimore,OH,Wood
371,27568,Pine Level,NC,Johnston
3663,14809,Avoca,NY,Steuben
5530,40177,West Point,KY,Hardin
6947,703,Aguas Buenas,PR,Aguas Buenas
993,84046,Manila,UT,Daggett
4028,987,Carolina,PR,Carolina
872,99034,Tumtum,WA,Stevens
4622,60425,Glenwood,IL,Cook
4352,64770,Montrose,MO,Henry
7186,11776,Port Jefferson Station,NY,Suffolk
7400,60453,Oak Lawn,IL,Cook
5490,99363,Wallula,WA,Walla Walla
3766,88311,Alamogordo,NM,Otero
2866,56446,Eagle Bend,MN,Todd
6274,71639,Dumas,AR,Desha
2613,30341,Atlanta,GA,DeKalb
7314,45729,Fleming,OH,Washington
4333,28212,Charlotte,NC,Mecklenburg
4569,30139,Fairmount,GA,Bartow
6281,47437,Huron,IN,Lawrence
5184,79001,Adrian,TX,Oldham
1515,38858,Nettleton,MS,Monroe
2890,30467,Sylvania,GA,Screven
4789,55719,Chisholm,MN,St. Louis
7341,81122,Bayfield,CO,La Plata
6555,75709,Tyler,TX,Smith
6335,33708,Saint Petersburg,FL,Pinellas
6734,14109,Niagara University,NY,Niagara
7146,49343,Sand Lake,MI,Kent
2904,72396,Wynne,AR,Cross
2300,83852,Ponderay,ID,Bonner
6583,14109,Niagara University,NY,Niagara
2468,99781,Venetie,AK,Yukon-Koyukuk
1125,48204,Detroit,MI,Wayne
8152,49627,Eastport,MI,Antrim
4856,88052,Organ,NM,Doña Ana
1027,78934,Columbus,TX,Colorado
8122,58520,Almont,ND,Morton
4748,89008,Caliente,NV,Lincoln
1207,82730,Upton,WY,Weston
4621,22952,Lyndhurst,VA,Augusta
7350,90057,Los Angeles,CA,Los Angeles
782,98278,Oak Harbor,WA,Island
1106,66227,Lenexa,KS,Johnson
4620,24139,Pittsville,VA,Pittsylvania
4427,17016,Cornwall,PA,Lebanon
6209,8027,Gibbstown,NJ,Gloucester
7720,76071,Newark,TX,Wise
1533,10950,Monroe,NY,Orange
831,78626,Georgetown,TX,Williamson
7523,87829,Quemado,NM,Catron
7134,12309,Schenectady,NY,Schenectady
178,54204,Brussels,WI,Door
240,79329,Idalou,TX,Lubbock
1489,81201,Salida,CO,Chaffee
7767,32333,Havana,FL,Gadsden
1349,6517,Hamden,CT,New Haven
8063,55121,Saint Paul,MN,Dakota
3941,71303,Alexandria,LA,Rapides
3789,7095,Woodbridge,NJ,Middlesex
4456,37848,Powder Springs,TN,Grainger
302,48726,Cass City,MI,Tuscola
6808,11363,Little Neck,NY,Queens
2975,35645,Killen,AL,Lauderdale
6046,50078,Ferguson,IA,Marshall
7534,1029,East Otis,MA,Berkshire
8068,30332,Atlanta,GA,Fulton
5106,58479,Rogers,ND,Barnes
3313,42642,Russell Springs,KY,Russell
5223,70756,Lottie,LA,Pointe Coupee
7558,92691,Mission Viejo,CA,Orange
7590,80456,Jefferson,CO,Park
8055,42724,Cecilia,KY,Hardin
2344,78205,San Antonio,TX,Bexar
7627,83624,Grand View,ID,Owyhee
3685,76577,Thorndale,TX,Milam
7870,37351,Lupton City,TN,Hamilton
8305,56566,Naytahwaush,MN,Mahnomen
2371,19930,Bethany Beach,DE,Sussex
1169,40007,Bethlehem,KY,Henry
81,24136,Pembroke,VA,Giles
153,86440,Mohave Valley,AZ,Mohave
5249,42028,Burna,KY,Livingston
1527,36722,Arlington,AL,Wilcox
7573,95138,San Jose,CA,Santa Clara
7576,23831,Chester,VA,Chesterfield
6336,17750,Mackeyville,PA,Clinton
5545,8501,Allentown,NJ,Monmouth
2847,79380,Whitharral,TX,Hockley
5748,4623,Columbia Falls,ME,Washington
2909,80021,Broomfield,CO,Jefferson
7904,10470,Bronx,NY,Bronx
326,7981,Whippany,NJ,Morris
637,63048,Herculaneum,MO,Jefferson
7042,57033,Hartford,SD,Minnehaha
6292,53195,Zenda,WI,Walworth
1966,88354,Weed,NM,Otero
739,57769,Piedmont,SD,Meade
4285,65335,Ionia,MO,Benton
6193,95317,El Nido,CA,Merced
853,99677,Tatitlek,AK,Valdez-Cordova
5585,46039,Forest,IN,Clinton
3214,49103,Berrien Springs,MI,Berrien
3364,14880,Scio,NY,Allegany
3917,54546,Mellen,WI,Ashland
4650,80452,Idaho Springs,CO,Clear Creek
2092,7940,Madison,NJ,Morris
5032,27943,Hatteras,NC,Dare
8320,52251,Ladora,IA,Iowa
682,44427,Kensington,OH,Columbiana
5523,55450,Minneapolis,MN,Hennepin
5531,61560,Putnam,IL,Putnam
1020,68720,Brunswick,NE,Antelope
3614,64833,Avilla,MO,Jasper
2485,92069,San Marcos,CA,San Diego
4944,19008,Broomall,PA,Delaware
825,98351,Longbranch,WA,Pierce
2652,76071,Newark,TX,Wise
5233,48855,Howell,MI,Livingston
5097,60561,Darien,IL,DuPage
683,71646,Hamburg,AR,Ashley
841,70750,Krotz Springs,LA,St. Landry
6629,49341,Rockford,MI,Kent
4330,704,Aguirre,PR,Salinas
2232,28515,Bayboro,NC,Pamlico
6917,65734,Purdy,MO,Barry
970,10589,Somers,NY,Westchester
6363,31698,Valdosta,GA,Lowndes
8041,97543,Wilderville,OR,Josephine
1565,29455,Johns Island,SC,Charleston
1184,97711,Ashwood,OR,Jefferson
7594,24266,Lebanon,VA,Russell
6218,41222,Hagerhill,KY,Johnson
7239,15137,North Versailles,PA,Allegheny
6034,43338,Mount Gilead,OH,Morrow
5332,71944,Grannis,AR,Polk
5828,59803,Missoula,MT,Missoula
7433,7970,Mount Freedom,NJ,Morris
624,75477,Roxton,TX,Lamar
4826,48032,Jeddo,MI,St. Clair
5852,82635,Edgerton,WY,Natrona
316,73749,Jet,OK,Alfalfa
3493,95075,Tres Pinos,CA,San Benito
8380,24581,Norwood,VA,Nelson
8088,52223,Delhi,IA,Delaware
2967,47918,Attica,IN,Fountain
1394,42741,Glens Fork,KY,Adair
1954,50423,Britt,IA,Hancock
3857,32425,Bonifay,FL,Holmes
2202,55705,Aurora,MN,St. Louis
4600,49306,Belmont,MI,Kent
1320,28683,Thurmond,NC,Surry
6836,69335,Bingham,NE,Sheridan
6927,58741,Granville,ND,McHenry
6845,90604,Whittier,CA,Los Angeles
7730,54437,Greenwood,WI,Clark
1958,35031,Blountsville,AL,Blount
1946,88012,Las Cruces,NM,Doña Ana
3721,20904,Silver Spring,MD,Montgomery
2481,92626,Costa Mesa,CA,Orange
7937,40958,Kettle Island,KY,Bell
5953,71847,Mc Caskill,AR,Hempstead
620,50603,Alta Vista,IA,Chickasaw
2498,1368,Royalston,MA,Worcester
8126,43722,Buffalo,OH,Guernsey
1478,20660,Morganza,MD,St. Mary's
3323,30756,Varnell,GA,Whitfield
6887,5654,Graniteville,VT,Washington
553,27555,Micro,NC,Johnston
4341,42327,Calhoun,KY,McLean
5463,46746,Howe,IN,LaGrange
5703,42069,Melber,KY,Graves
5645,27203,Asheboro,NC,Randolph
6275,31058,Mauk,GA,Marion
6125,47359,Montpelier,IN,Blackford
5457,5250,Arlington,VT,Bennington
4161,77364,Pointblank,TX,San Jacinto
2305,79780,Saragosa,TX,Reeves
1890,75849,Latexo,TX,Houston
8411,27455,Greensboro,NC,Guilford
5202,4563,Cushing,ME,Knox
278,12863,Rock City Falls,NY,Saratoga
4415,67490,Wilson,KS,Ellsworth
2496,52317,North Liberty,IA,Johnson
2711,45449,Dayton,OH,Montgomery
7334,52653,Wapello,IA,Louisa
2929,69001,Mc Cook,NE,Red Willow
6210,38230,Greenfield,TN,Weakley
5876,44708,Canton,OH,Stark
2404,87043,Placitas,NM,Sandoval
8419,48624,Gladwin,MI,Gladwin
7514,54745,Holcombe,WI,Chippewa
3005,60440,Bolingbrook,IL,Will
5601,50238,Russell,IA,Lucas
2362,2767,Raynham,MA,Bristol
1113,25076,Ethel,WV,Logan
5888,21727,Emmitsburg,MD,Frederick
3629,37682,Milligan College,TN,Carter
1767,44818,Bloomville,OH,Seneca
160,16034,Fenelton,PA,Butler
4583,56062,Madelia,MN,Watonwan
827,66440,Hoyt,KS,Jackson
4471,35125,Pell City,AL,St. Clair
1578,7605,Leonia,NJ,Bergen
213,5907,Norton,VT,Essex
6853,83333,Hailey,ID,Blaine
8431,11520,Freeport,NY,Nassau
6482,49289,Weston,MI,Lenawee
1215,25649,Verdunville,WV,Logan
3630,75452,Leonard,TX,Fannin
7949,94569,Port Costa,CA,Contra Costa
7032,53005,Brookfield,WI,Waukesha
5359,31641,Naylor,GA,Lowndes
3155,62938,Golconda,IL,Pope
7408,56122,Chandler,MN,Murray
8036,72430,Greenway,AR,Clay
354,94585,Suisun City,CA,Solano
7178,55343,Hopkins,MN,Hennepin
6231,57564,Onida,SD,Sully
1127,74075,Stillwater,OK,Payne
5256,68018,Colon,NE,Saunders
670,19474,Skippack,PA,Montgomery
6469,57758,Mud Butte,SD,Meade
2015,62536,Glenarm,IL,Sangamon
3927,59732,Glen,MT,Beaverhead
8161,98357,Neah Bay,WA,Clallam
6442,10470,Bronx,NY,Bronx
6497,13156,Sterling,NY,Cayuga
6202,37909,Knoxville,TN,Knox
1521,75762,Flint,TX,Smith
5709,28582,Stella,NC,Onslow
1140,76033,Cleburne,TX,Johnson
4064,80120,Littleton,CO,Arapahoe
3638,19348,Kennett Square,PA,Chester
7908,60631,Chicago,IL,Cook
8150,89412,Gerlach,NV,Washoe
4774,30442,Millen,GA,Jenkins
6847,84540,Thompson,UT,Grand
5569,15537,Everett,PA,Bedford
7208,68042,Memphis,NE,Saunders
6096,61085,Stockton,IL,Jo Daviess
5524,63068,New Haven,MO,Franklin
7833,1606,Worcester,MA,Worcester
6278,66040,La Cygne,KS,Linn
8288,24246,East Stone Gap,VA,Wise
890,35504,Jasper,AL,Walker
1987,29906,Beaufort,SC,Beaufort
3303,46254,Indianapolis,IN,Marion
1601,77713,Beaumont,TX,Jefferson
4024,18640,Pittston,PA,Luzerne
7222,95639,Hood,CA,Sacramento
7513,11357,Whitestone,NY,Queens
8421,74883,Wetumka,OK,Hughes
7981,78027,Kendalia,TX,Kendall
3529,89122,Las Vegas,NV,Clark
3711,20566,Washington,DC,District of Columbia
2043,12512,Chelsea,NY,Dutchess
6462,33955,Punta Gorda,FL,Charlotte
2457,49051,East Leroy,MI,Calhoun
4210,58059,Mapleton,ND,Cass
3948,45358,Pitsburg,OH,Darke
5920,26339,Center Point,WV,Doddridge
4395,94956,Point Reyes Station,CA,Marin
2160,39120,Natchez,MS,Adams
5334,77859,Hearne,TX,Robertson
3362,83255,Moore,ID,Butte
4193,99144,Lamona,WA,Lincoln
2614,16720,Austin,PA,Potter
3078,81227,Monarch,CO,Chaffee
1430,53913,Baraboo,WI,Sauk
347,23943,Hampden Sydney,VA,Prince Edward
5301,4739,Eagle Lake,ME,Aroostook
8192,57058,Salem,SD,McCook
5519,99323,Burbank,WA,Walla Walla
393,59081,Silver Gate,MT,Park
3536,64475,Parnell,MO,Nodaway
1854,35214,Birmingham,AL,Jefferson
6741,36612,Mobile,AL,Mobile
3149,64724,Appleton City,MO,St. Clair
3177,27217,Burlington,NC,Alamance
7053,1532,Northborough,MA,Worcester
1816,32746,Lake Mary,FL,Seminole
672,77017,Houston,TX,Harris
3932,48809,Belding,MI,Ionia
5406,56623,Baudette,MN,Lake of the Woods
4908,92210,Indian Wells,CA,Riverside
2874,60101,Addison,IL,DuPage
3451,81524,Loma,CO,Mesa
289,47326,Bryant,IN,Jay
8006,92780,Tustin,CA,Orange
8170,71643,Gould,AR,Lincoln
5930,70357,Golden Meadow,LA,Lafourche
1904,50033,Bevington,IA,Madison
1101,22476,Hustle,VA,Essex
4195,42452,Robards,KY,Henderson
6671,2915,Riverside,RI,Providence
7896,67055,Greenwich,KS,Sedgwick
2650,15227,Pittsburgh,PA,Allegheny
669,17071,New Germantown,PA,Perry
5914,43515,Delta,OH,Fulton
4081,68067,Walthill,NE,Thurston
2646,7005,Boonton,NJ,Morris
5757,55990,Wykoff,MN,Fillmore
4106,23605,Newport News,VA,Newport News
2037,74435,Gore,OK,Sequoyah
7409,82837,Leiter,WY,Sheridan
6951,49130,Union,MI,Cass
6600,46740,Geneva,IN,Adams
3379,43604,Toledo,OH,Lucas
320,84513,Castle Dale,UT,Emery
8512,41274,Wittensville,KY,Johnson
1686,64035,Hardin,MO,Ray
4778,3442,Bennington,NH,Hillsborough
5247,61547,Mapleton,IL,Peoria
3940,92548,Homeland,CA,Riverside
6556,88009,Playas,NM,Hidalgo
1523,49788,Kincheloe,MI,Chippewa
1856,99036,Valleyford,WA,Spokane
1271,61720,Anchor,IL,McLean
8445,79016,Canyon,TX,Randall
4701,65025,Clarksburg,MO,Moniteau
1404,35808,Huntsville,AL,Madison
5616,97920,Westfall,OR,Malheur
925,95652,Mcclellan,CA,Sacramento
1560,92701,Santa Ana,CA,Orange
8133,73017,Cement,OK,Caddo
5658,65652,Fordland,MO,Webster
792,43540,Metamora,OH,Fulton
1193,99605,Hope,AK,Kenai Peninsula
5345,15552,Meyersdale,PA,Somerset
6121,23002,Amelia Court House,VA,Amelia
3475,62460,Saint Francisville,IL,Lawrence
7448,62346,La Prairie,IL,Adams
5218,2145,Somerville,MA,Middlesex
3610,15322,Clarksville,PA,Greene
3381,54928,Caroline,WI,Shawano
3391,98122,Seattle,WA,King
1901,38804,Tupelo,MS,Lee
3921,68831,Dannebrog,NE,Howard
1910,61018,Dakota,IL,Stephenson
3038,77663,Village Mills,TX,Hardin
